run_id,benchmark,track,target_id,rank_eligible,prediction_path,reference_path,metric,score,gdt_ts_norm,tm_score,qsglob,dockq,status,message
server_eval_opendde_v1_full_msa_template_bf16_h1220_t1220s1,casp16_server_protein_v1,protein_oligo,H1236,true,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/opendde_v1_full_msa_template_bf16_directrelp_torchtrimul_h1220_t1220s1_corrected_protein_skipconf/predictions/opendde_v1/H1236/seed_101/predictions/H1236_sample_0.cif,/scratch/10992/liaorunlong93/casp16-leaderboard/data/official/references/mmcif/8qpq.cif,QSglob,0.000000,,,,,metric_unavailable,QSglob_scorer_not_found
server_eval_opendde_v1_full_msa_template_bf16_h1220_t1220s1,casp16_server_protein_v1,protein_oligo,H1244,true,,,,0.000000,,,,,missing_prediction,no_prediction_file
server_eval_opendde_v1_full_msa_template_bf16_h1220_t1220s1,casp16_server_protein_v1,protein_oligo,H1245,true,,,,0.000000,,,,,missing_prediction,no_prediction_file
server_eval_opendde_v1_full_msa_template_bf16_h1220_t1220s1,casp16_server_protein_v1,protein_oligo,H1258,true,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/opendde_v1_full_msa_template_bf16_directrelp_torchtrimul_h1220_t1220s1_corrected_protein_skipconf/predictions/opendde_v1/H1258/seed_101/predictions/H1258_sample_0.cif,/scratch/10992/liaorunlong93/casp16-leaderboard/data/official/references/mmcif/9ci3.cif,QSglob,0.000000,,,,,metric_unavailable,QSglob_scorer_not_found
server_eval_opendde_v1_full_msa_template_bf16_h1220_t1220s1,casp16_server_protein_v1,protein_oligo,H1265,true,,,,0.000000,,,,,missing_prediction,no_prediction_file
server_eval_opendde_v1_full_msa_template_bf16_h1220_t1220s1,casp16_server_protein_v1,protein_oligo,H1265_V1,true,,,,0.000000,,,,,missing_prediction,no_prediction_file
server_eval_opendde_v1_full_msa_template_bf16_h1220_t1220s1,casp16_server_protein_v1,protein_oligo,H1265_V2,true,,,,0.000000,,,,,missing_prediction,no_prediction_file
server_eval_opendde_v1_full_msa_template_bf16_h1220_t1220s1,casp16_server_protein_v1,protein_oligo,H1265_V3,true,,,,0.000000,,,,,missing_prediction,no_prediction_file
server_eval_opendde_v1_full_msa_template_bf16_h1220_t1220s1,casp16_server_protein_v1,protein_oligo,H1267,true,,,,0.000000,,,,,missing_prediction,no_prediction_file
server_eval_opendde_v1_full_msa_template_bf16_h1220_t1220s1,casp16_server_protein_v1,protein_oligo,H1272,true,,/scratch/10992/liaorunlong93/casp16-leaderboard/data/official/references/mmcif/9c3c.cif,,0.000000,,,,,missing_prediction,no_prediction_file
server_eval_opendde_v1_full_msa_template_bf16_h1220_t1220s1,casp16_server_protein_v1,protein_oligo,H2202,true,,,,0.000000,,,,,missing_prediction,no_prediction_file
server_eval_opendde_v1_full_msa_template_bf16_h1220_t1220s1,casp16_server_protein_v1,protein_oligo,H2204,true,,,,0.000000,,,,,missing_prediction,no_prediction_file
server_eval_opendde_v1_full_msa_template_bf16_h1220_t1220s1,casp16_server_protein_v1,protein_oligo,H2208,true,,,,0.000000,,,,,missing_prediction,no_prediction_file
server_eval_opendde_v1_full_msa_template_bf16_h1220_t1220s1,casp16_server_protein_v1,protein_oligo,H2213,true,,,,0.000000,,,,,missing_prediction,no_prediction_file
server_eval_opendde_v1_full_msa_template_bf16_h1220_t1220s1,casp16_server_protein_v1,protein_oligo,H2215,true,,,,0.000000,,,,,missing_prediction,no_prediction_file
server_eval_opendde_v1_full_msa_template_bf16_h1220_t1220s1,casp16_server_protein_v1,protein_oligo,H2217,true,,,,0.000000,,,,,missing_prediction,no_prediction_file
server_eval_opendde_v1_full_msa_template_bf16_h1220_t1220s1,casp16_server_protein_v1,protein_oligo,H2220,true,,,,0.000000,,,,,missing_prediction,no_prediction_file
server_eval_opendde_v1_full_msa_template_bf16_h1220_t1220s1,casp16_server_protein_v1,protein_oligo,H2222,true,,/scratch/10992/liaorunlong93/casp16-leaderboard/data/official/references/mmcif/2b11.cif,,0.000000,,,,,missing_prediction,no_prediction_file
server_eval_opendde_v1_full_msa_template_bf16_h1220_t1220s1,casp16_server_protein_v1,protein_oligo,H2223,true,,,,0.000000,,,,,missing_prediction,no_prediction_file
server_eval_opendde_v1_full_msa_template_bf16_h1220_t1220s1,casp16_server_protein_v1,protein_oligo,H2225,true,,,,0.000000,,,,,missing_prediction,no_prediction_file
server_eval_opendde_v1_full_msa_template_bf16_h1220_t1220s1,casp16_server_protein_v1,protein_oligo,H2227,true,,,,0.000000,,,,,missing_prediction,no_prediction_file
server_eval_opendde_v1_full_msa_template_bf16_h1220_t1220s1,casp16_server_protein_v1,protein_oligo,H2229,true,,,,0.000000,,,,,missing_prediction,no_prediction_file
server_eval_opendde_v1_full_msa_template_bf16_h1220_t1220s1,casp16_server_protein_v1,protein_oligo,H2230,true,,,,0.000000,,,,,missing_prediction,no_prediction_file
server_eval_opendde_v1_full_msa_template_bf16_h1220_t1220s1,casp16_server_protein_v1,protein_oligo,H2232,true,,,,0.000000,,,,,missing_prediction,no_prediction_file
server_eval_opendde_v1_full_msa_template_bf16_h1220_t1220s1,casp16_server_protein_v1,protein_oligo,H2233,true,,,,0.000000,,,,,missing_prediction,no_prediction_file
server_eval_opendde_v1_full_msa_template_bf16_h1220_t1220s1,casp16_server_protein_v1,protein_oligo,H2236,true,,,,0.000000,,,,,missing_prediction,no_prediction_file
server_eval_opendde_v1_full_msa_template_bf16_h1220_t1220s1,casp16_server_protein_v1,protein_oligo,H2244,true,,,,0.000000,,,,,missing_prediction,no_prediction_file
server_eval_opendde_v1_full_msa_template_bf16_h1220_t1220s1,casp16_server_protein_v1,protein_oligo,H2245,true,,,,0.000000,,,,,missing_prediction,no_prediction_file
server_eval_opendde_v1_full_msa_template_bf16_h1220_t1220s1,casp16_server_protein_v1,protein_oligo,H2258,true,,,,0.000000,,,,,missing_prediction,no_prediction_file
server_eval_opendde_v1_full_msa_template_bf16_h1220_t1220s1,casp16_server_protein_v1,protein_oligo,H2265,true,,,,0.000000,,,,,missing_prediction,no_prediction_file
server_eval_opendde_v1_full_msa_template_bf16_h1220_t1220s1,casp16_server_protein_v1,protein_oligo,H2267,true,,,,0.000000,,,,,missing_prediction,no_prediction_file
server_eval_opendde_v1_full_msa_template_bf16_h1220_t1220s1,casp16_server_protein_v1,protein_oligo,H2272,true,,/scratch/10992/liaorunlong93/casp16-leaderboard/data/official/references/mmcif/9c3c.cif,,0.000000,,,,,missing_prediction,no_prediction_file
server_eval_opendde_v1_full_msa_template_bf16_h1220_t1220s1,casp16_server_protein_v1,protein_oligo,T0206O,true,,/scratch/10992/liaorunlong93/casp16-leaderboard/data/official/references/mmcif/9cp0.cif,,0.000000,,,,,missing_prediction,no_prediction_file
server_eval_opendde_v1_full_msa_template_bf16_h1220_t1220s1,casp16_server_protein_v1,protein_oligo,T0218O,true,,,,0.000000,,,,,missing_prediction,no_prediction_file
server_eval_opendde_v1_full_msa_template_bf16_h1220_t1220s1,casp16_server_protein_v1,protein_oligo,T0234O,true,,/scratch/10992/liaorunlong93/casp16-leaderboard/data/official/references/mmcif/8qpq.cif,,0.000000,,,,,missing_prediction,no_prediction_file
server_eval_opendde_v1_full_msa_template_bf16_h1220_t1220s1,casp16_server_protein_v1,protein_oligo,T0235O,true,,/scratch/10992/liaorunlong93/casp16-leaderboard/data/official/references/mmcif/8qpq.cif,,0.000000,,,,,missing_prediction,no_prediction_file
server_eval_opendde_v1_full_msa_template_bf16_h1220_t1220s1,casp16_server_protein_v1,protein_oligo,T0237O,true,,,,0.000000,,,,,missing_prediction,no_prediction_file
server_eval_opendde_v1_full_msa_template_bf16_h1220_t1220s1,casp16_server_protein_v1,protein_oligo,T0240O,true,,,,0.000000,,,,,missing_prediction,no_prediction_file
server_eval_opendde_v1_full_msa_template_bf16_h1220_t1220s1,casp16_server_protein_v1,protein_oligo,T0257O,true,,,,0.000000,,,,,missing_prediction,no_prediction_file
server_eval_opendde_v1_full_msa_template_bf16_h1220_t1220s1,casp16_server_protein_v1,protein_oligo,T0259O,true,,,,0.000000,,,,,missing_prediction,no_prediction_file
server_eval_opendde_v1_full_msa_template_bf16_h1220_t1220s1,casp16_server_protein_v1,protein_oligo,T0270O,true,,,,0.000000,,,,,missing_prediction,no_prediction_file
server_eval_opendde_v1_full_msa_template_bf16_h1220_t1220s1,casp16_server_protein_v1,protein_oligo,T1201O,true,,/scratch/10992/liaorunlong93/casp16-leaderboard/data/official/references/mmcif/8bwd.cif,,0.000000,,,,,missing_prediction,no_prediction_file
server_eval_opendde_v1_full_msa_template_bf16_h1220_t1220s1,casp16_server_protein_v1,protein_oligo,T1206O,true,,/scratch/10992/liaorunlong93/casp16-leaderboard/data/official/references/mmcif/9cp0.cif,,0.000000,,,,,missing_prediction,no_prediction_file
server_eval_opendde_v1_full_msa_template_bf16_h1220_t1220s1,casp16_server_protein_v1,protein_oligo,T1218O,true,,,,0.000000,,,,,missing_prediction,no_prediction_file
server_eval_opendde_v1_full_msa_template_bf16_h1220_t1220s1,casp16_server_protein_v1,protein_oligo,T1234O,true,,/scratch/10992/liaorunlong93/casp16-leaderboard/data/official/references/mmcif/8qpq.cif,,0.000000,,,,,missing_prediction,no_prediction_file
server_eval_opendde_v1_full_msa_template_bf16_h1220_t1220s1,casp16_server_protein_v1,protein_oligo,T1235O,true,,/scratch/10992/liaorunlong93/casp16-leaderboard/data/official/references/mmcif/8qpq.cif,,0.000000,,,,,missing_prediction,no_prediction_file
server_eval_opendde_v1_full_msa_template_bf16_h1220_t1220s1,casp16_server_protein_v1,protein_oligo,T1237O,true,,,,0.000000,,,,,missing_prediction,no_prediction_file
server_eval_opendde_v1_full_msa_template_bf16_h1220_t1220s1,casp16_server_protein_v1,protein_oligo,T1240O,true,,,,0.000000,,,,,missing_prediction,no_prediction_file
server_eval_opendde_v1_full_msa_template_bf16_h1220_t1220s1,casp16_server_protein_v1,protein_oligo,T1249V1O,true,,/scratch/10992/liaorunlong93/casp16-leaderboard/data/official/references/mmcif/9fya.cif,,0.000000,,,,,missing_prediction,no_prediction_file
server_eval_opendde_v1_full_msa_template_bf16_h1220_t1220s1,casp16_server_protein_v1,protein_oligo,T1249V2O,true,,/scratch/10992/liaorunlong93/casp16-leaderboard/data/official/references/mmcif/9fyg.cif,,0.000000,,,,,missing_prediction,no_prediction_file
server_eval_opendde_v1_full_msa_template_bf16_h1220_t1220s1,casp16_server_protein_v1,protein_oligo,T1257O,true,,,,0.000000,,,,,missing_prediction,no_prediction_file
server_eval_opendde_v1_full_msa_template_bf16_h1220_t1220s1,casp16_server_protein_v1,protein_oligo,T1259O,true,,,,0.000000,,,,,missing_prediction,no_prediction_file
server_eval_opendde_v1_full_msa_template_bf16_h1220_t1220s1,casp16_server_protein_v1,protein_oligo,T1269V1O,true,,/scratch/10992/liaorunlong93/casp16-leaderboard/data/official/references/mmcif/9gvq.cif,,0.000000,,,,,missing_prediction,no_prediction_file
server_eval_opendde_v1_full_msa_template_bf16_h1220_t1220s1,casp16_server_protein_v1,protein_oligo,T1270O,true,,,,0.000000,,,,,missing_prediction,no_prediction_file
server_eval_opendde_v1_full_msa_template_bf16_h1220_t1220s1,casp16_server_protein_v1,protein_oligo,T1292O,true,,,,0.000000,,,,,missing_prediction,no_prediction_file
server_eval_opendde_v1_full_msa_template_bf16_h1220_t1220s1,casp16_server_protein_v1,protein_oligo,T1294V1O,true,,,,0.000000,,,,,missing_prediction,no_prediction_file
server_eval_opendde_v1_full_msa_template_bf16_h1220_t1220s1,casp16_server_protein_v1,protein_oligo,T1295O,true,,,,0.000000,,,,,missing_prediction,no_prediction_file
server_eval_opendde_v1_full_msa_template_bf16_h1220_t1220s1,casp16_server_protein_v1,protein_oligo,T1298O,true,,/scratch/10992/liaorunlong93/casp16-leaderboard/data/official/references/mmcif/9sfa.cif,,0.000000,,,,,missing_prediction,no_prediction_file
server_eval_opendde_v1_full_msa_template_bf16_h1220_t1220s1,casp16_server_protein_v1,protein_oligo,T2201O,true,,,,0.000000,,,,,missing_prediction,no_prediction_file
server_eval_opendde_v1_full_msa_template_bf16_h1220_t1220s1,casp16_server_protein_v1,protein_oligo,T2206O,true,,,,0.000000,,,,,missing_prediction,no_prediction_file
server_eval_opendde_v1_full_msa_template_bf16_h1220_t1220s1,casp16_server_protein_v1,protein_oligo,T2218O,true,,,,0.000000,,,,,missing_prediction,no_prediction_file
server_eval_opendde_v1_full_msa_template_bf16_h1220_t1220s1,casp16_server_protein_v1,protein_oligo,T2234O,true,,,,0.000000,,,,,missing_prediction,no_prediction_file
server_eval_opendde_v1_full_msa_template_bf16_h1220_t1220s1,casp16_server_protein_v1,protein_oligo,T2235O,true,,,,0.000000,,,,,missing_prediction,no_prediction_file
server_eval_opendde_v1_full_msa_template_bf16_h1220_t1220s1,casp16_server_protein_v1,protein_oligo,T2237O,true,,,,0.000000,,,,,missing_prediction,no_prediction_file
server_eval_opendde_v1_full_msa_template_bf16_h1220_t1220s1,casp16_server_protein_v1,protein_oligo,T2240O,true,,,,0.000000,,,,,missing_prediction,no_prediction_file
server_eval_opendde_v1_full_msa_template_bf16_h1220_t1220s1,casp16_server_protein_v1,protein_oligo,T2249V1O,true,,,,0.000000,,,,,missing_prediction,no_prediction_file
server_eval_opendde_v1_full_msa_template_bf16_h1220_t1220s1,casp16_server_protein_v1,protein_oligo,T2249V2O,true,,,,0.000000,,,,,missing_prediction,no_prediction_file
server_eval_opendde_v1_full_msa_template_bf16_h1220_t1220s1,casp16_server_protein_v1,protein_oligo,T2257O,true,,,,0.000000,,,,,missing_prediction,no_prediction_file
server_eval_opendde_v1_full_msa_template_bf16_h1220_t1220s1,casp16_server_protein_v1,protein_oligo,T2259O,true,,,,0.000000,,,,,missing_prediction,no_prediction_file
server_eval_opendde_v1_full_msa_template_bf16_h1220_t1220s1,casp16_server_protein_v1,protein_oligo,T2270O,true,,,,0.000000,,,,,missing_prediction,no_prediction_file
